transaction_id,order_date,customer_id,customer_email,credit_card,territory,product_category,sales_channel,payment_method,quantity,unit_price,gross_amount,legacy_status,source_system
LEG-001327,10-12-2023 15:00,58503,customer58503@example.com,5766307799751090,UK,electronics,store,card,11,72.60,€798.63,ok,pos
LEG-001328,2022-06-06,18197,customer18197@legacy.local,4390029501147472,ES,sports,store,wire,9,277.51,£2497.63,manual_review,pos
LEG-001329,2023-02-30,51065,customer51065@legacy.local,4884651903483082,,fashion,web,cash,9,209.65,£1886.83,ok,erp
LEG-001330,02/05/2022,41861,customer41861@legacy.local,4071821821606392,ES,fashion,partner,card,5,874.55,EUR 4372.76,pending,erp
LEG-001331,07/05/2023,62313,customer62313@mail.net,5356441193547286,IT,home,store,card,11,453.29,4986.14 GBP,pending,crm
LEG-001332,2022-11-25,55220,customer55220@legacy.local,5728693953910673,IT,fashion,store,wire,5,623.42,,pending,pos
LEG-001333,2022/08/30 17:00:00,90705,customer90705@mail.net,,ES,groceries,partner,card,3,958.76,2876.27 EUR,manual_review,batch_import
LEG-001334,05/10/2023,27556,,4204103728102972,DE,sports,web,wire,5,N/A,,manual_review,erp
LEG-001335,24/04/2023,33682,customer33682@example.com,5462133459582956,DE,books,mobile,paypal,2,,£796.01,ok,pos
LEG-001336,08/04/2023,67539,customer67539@mail.net,,DE,electronics,partner,cash,4,535.21,$2140.83,ok,crm
LEG-001337,2023/02/27 16:00:00,51027,customer51027@legacy.local,5979508046606382,ES,electronics,partner,wire,6,513.86,GBP 3083.14,pending,erp
LEG-001338,2023/08/18 21:00:00,39388,customer39388@retail.org,4763514874971512,FR,books,mobile,paypal,3,935.86,2807.58 EUR,unknown,crm
LEG-001339,26/10/2023,55636,customer55636@legacy.local,5512090181749731,FR,fashion,mobile,wire,11,,GBP 4611.63,ok,pos
LEG-001340,13-10-2023 03:00,52234,,,IT,electronics,mobile,cash,-1,432.54,USD 3027.80,unknown,pos
LEG-001341,13-09-2023 01:00,25654,customer25654@mail.net,5079606169413512,FR,books,mobile,cash,2,838.15,$1676.30,pending,batch_import
LEG-001342,2022-05-20,63638,customer63638@mail.net,5906082761002351,ES,sports,store,cash,3,972.41,$2917.22,unknown,erp
LEG-001343,2023/05/04 11:00:00,96566,customer96566@example.com,5870188111337952,ES,home,store,card,4,529.62,GBP 2118.49,pending,batch_import
LEG-001344,2023-06-07,64559,customer64559@example.com,4208220448435197,IT,sports,store,cash,-1,100.31,1203.75 USD,unknown,crm
LEG-001345,2022-06-18,92837,,4831377434030579,UK,electronics,partner,wire,5,187.19,£935.96,pending,erp
LEG-001346,2023/12/07 15:00:00,53866,customer53866@mail.net,4167006208212407,UK,sports,store,wire,10,428.41,4284.06 EUR,pending,pos
LEG-001347,2023/09/13 12:00:00,23745,customer23745@example.com,4848994549497254,PT,electronics,store,cash,5,240.58,€1202.91,unknown,batch_import
LEG-001348,2022/11/30 03:00:00,10248,customer10248@mail.net,5748145252888646,ES,books,mobile,card,7,672.41,$4706.89,pending,crm
LEG-001349,2023/09/16 19:00:00,39335,customer39335@mail.net,4777271542241250,IT,sports,web,wire,12,323.79,€3885.42,pending,crm
LEG-001350,2023-05-04,88538,customer88538@retail.org,4998877335210858,UK,sports,mobile,cash,4,604.42,€2417.67,unknown,crm
LEG-001351,2023-12-07,55438,customer55438@example.com,5281783420643395,FR,sports,partner,card,10,382.73,,ok,erp
LEG-001352,26-01-2022 19:00,35686,customer35686@legacy.local,4324308724478390,ES,electronics,mobile,paypal,1,4140.64,4140.64 GBP,ok,crm
LEG-001353,2022/07/03 15:00:00,84567,customer84567@mail.net,5207699152831197,IT,fashion,partner,paypal,11,449.67,EUR 4946.36,ok,pos
LEG-001354,02/03/2022,28864,customer28864@legacy.local,4575100036685743,DE,home,store,cash,7,333.79,2336.52 EUR,unknown,pos
LEG-001355,2022-04-20,39736,customer39736@legacy.local,4725112980310262,ES,fashion,partner,paypal,3,1435.21,GBP 4305.64,pending,pos
LEG-001356,20/11/2023,61552,customer61552@example.com,4455903653542372,FR,fashion,partner,wire,12,140.55,$1686.65,unknown,batch_import
LEG-001357,20/06/2022,56617,customer56617@example.com,,UK,books,partner,wire,6,829.20,€4975.22,pending,pos
LEG-001358,2022/11/22 08:00:00,93778,customer93778@example.com,4437908680883585,IT,home,partner,paypal,11,332.41,3656.55 USD,manual_review,batch_import
LEG-001359,2023/08/18 20:00:00,48331,customer48331@legacy.local,4756849785078672,PT,books,web,paypal,11,419.12,4610.27 USD,unknown,pos
LEG-001360,2022-06-12,88964,customer88964@legacy.local,4371002959635187,ES,home,web,wire,11,410.50,,unknown,pos
LEG-001361,2022/06/11 22:00:00,24201,customer24201@example.com,4675806932894011,PT,home,partner,card,8,388.85,$3110.78,ok,batch_import
LEG-001362,19/04/2022,72363,customer72363@retail.org,4746010069774009,ES,home,mobile,paypal,11,98.60,USD 1084.65,ok,batch_import
LEG-001363,2022-02-11,54398,,4221268390510118,UK,home,store,card,-1,491.66,3933.28 USD,manual_review,crm
LEG-001364,25/03/2022,46911,customer46911@legacy.local,5196429586167211,,home,store,paypal,2,1535.65,£3071.31,ok,erp
LEG-001365,15/06/2023,30536,customer30536@mail.net,5805759502424263,FR,electronics,partner,paypal,2,2252.87,EUR 4505.74,pending,crm
LEG-001366,14-05-2022 00:00,37047,customer37047@retail.org,5448228780739004,,books,partner,cash,11,280.00,$3079.98,ok,erp
LEG-001367,2023-13-17,66906,customer66906@mail.net,5164954584465771,UK,sports,mobile,paypal,5,945.53,GBP 4727.63,manual_review,erp
LEG-001368,2023/03/13 10:00:00,32744,customer32744@legacy.local,5946454030021436,IT,home,mobile,wire,7,575.73,USD 4030.09,unknown,batch_import
LEG-001369,2023/09/06 23:00:00,27367,customer27367@retail.org,5920398013376191,UK,electronics,web,paypal,9,430.23,3872.09 EUR,ok,batch_import
LEG-001370,not_available,56354,customer56354@retail.org,5509163975057921,FR,groceries,web,card,5,244.11,USD 1220.53,ok,erp
LEG-001371,11-02-2023 18:00,11853,customer11853@retail.org,4826326763114310,PT,books,partner,card,-1,564.72,€3388.29,pending,erp
LEG-001372,16/10/2022,43721,customer43721@example.com,5289540584743894,FR,books,partner,wire,2,1827.02,3654.03 GBP,pending,erp
LEG-001373,2023-10-29,55196,customer55196@example.com,5117785453905798,PT,fashion,mobile,wire,1,3461.21,3461.21 EUR,ok,crm
LEG-001374,26/12/2022,26757,customer26757@mail.net,4773125245870131,ES,sports,web,cash,12,272.79,GBP 3273.50,unknown,erp
LEG-001375,14-08-2022 17:00,66195,customer66195@example.com,4359358910548256,DE,fashion,store,wire,5,579.56,EUR 2897.82,ok,erp
LEG-001376,03-05-2023 17:00,79931,customer79931@retail.org,5367209750669912,IT,groceries,partner,paypal,12,275.65,3307.76 EUR,pending,erp
LEG-001377,2023-07-09,21423,customer21423@legacy.local,4180603632351852,UK,sports,partner,card,11,145.69,USD 1602.61,manual_review,crm
LEG-001378,2023-02-30,47896,customer47896@mail.net,5774146518316332,PT,home,partner,wire,5,681.93,3409.67 USD,manual_review,batch_import
LEG-001379,24-01-2022 14:00,17648,customer17648@retail.org,5950852610689655,UK,fashion,store,cash,6,156.38,GBP 938.26,unknown,crm
LEG-001380,2022/10/18 16:00:00,35623,,4182087163881939,PT,books,web,wire,9,N/A,2846.18 GBP,pending,crm
LEG-001381,2023-01-06,78777,customer78777@example.com,5752262491528932,DE,sports,web,cash,8,596.97,4775.72 EUR,manual_review,pos
LEG-001382,16/05/2023,52749,customer52749@mail.net,,PT,sports,store,wire,12,57.70,GBP 692.43,unknown,crm
LEG-001383,13-01-2022 22:00,34619,customer34619@retail.org,5465448218739821,FR,books,partner,cash,7,,,ok,pos
LEG-001384,2023/07/13 22:00:00,97207,customer97207@retail.org,5387447713412538,UK,electronics,web,cash,1,1899.33,1899.33 EUR,manual_review,batch_import
LEG-001385,08/03/2023,30578,customer30578@legacy.local,5777441084397118,UK,electronics,mobile,paypal,1,4746.48,4746.48 USD,pending,batch_import
LEG-001386,2022-05-19,73652,customer73652@retail.org,5651847887978884,IT,groceries,partner,paypal,12,82.88,994.50 EUR,ok,batch_import
LEG-001387,19/09/2023,48496,customer48496@legacy.local,5108327866868998,,home,partner,paypal,11,189.69,EUR 2086.60,unknown,crm
LEG-001388,18/01/2023,15155,customer15155@legacy.local,5957603961084929,FR,home,partner,cash,7,524.71,£3673.00,manual_review,erp
LEG-001389,2022/11/25 12:00:00,35711,customer35711@legacy.local,4538348995312008,IT,sports,web,card,11,152.70,GBP 1679.68,manual_review,pos
LEG-001390,21/03/2022,74346,,,ES,fashion,store,wire,4,903.89,€3615.56,ok,batch_import
LEG-001391,2023/12/05 01:00:00,20509,customer20509@retail.org,5519662714570658,DE,fashion,mobile,wire,5,225.69,1128.44 USD,manual_review,crm
LEG-001392,03-11-2023 19:00,84807,customer84807@retail.org,5070022796244527,FR,electronics,web,wire,12,403.10,£4837.22,unknown,batch_import
LEG-001393,31-03-2022 21:00,83929,customer83929@mail.net,5493203922686870,PT,sports,partner,paypal,-1,154.10,$1541.05,unknown,erp
LEG-001394,02/06/2023,64860,customer64860@legacy.local,5504122664350945,UK,fashion,mobile,card,1,1442.91,£1442.91,pending,erp
LEG-001395,2023-07-23,67461,customer67461@retail.org,4024588641793996,IT,groceries,mobile,wire,4,536.30,€2145.21,pending,batch_import
LEG-001396,04-04-2023 06:00,29615,customer29615@example.com,5522350799378735,IT,electronics,partner,paypal,2,865.38,EUR 1730.76,unknown,erp
LEG-001397,09/07/2023,90845,customer90845@retail.org,,ES,electronics,store,cash,1,3624.87,GBP 3624.87,pending,crm
LEG-001398,2022-06-11,46782,customer46782@example.com,4248773651884919,DE,electronics,mobile,wire,7,,€219.30,pending,pos
LEG-001399,2022/05/31 12:00:00,88566,,4843858009998669,UK,groceries,store,card,8,344.49,$2755.91,manual_review,erp
LEG-001400,2022/11/26 07:00:00,59113,customer59113@retail.org,4779977222264615,PT,electronics,mobile,cash,,273.94,$1369.72,manual_review,batch_import
LEG-001401,2023-12-10,83793,customer83793@mail.net,5901681207500069,IT,sports,store,paypal,9,135.55,GBP 1219.97,pending,pos
LEG-001402,,67164,customer67164@mail.net,,DE,books,web,cash,-1,424.23,1696.90 GBP,unknown,crm
LEG-001403,29-10-2023 02:00,37350,,4173069938214528,IT,books,partner,wire,2,1029.48,,pending,pos
LEG-001404,28/01/2023,75858,customer75858@example.com,4604858965498184,ES,home,partner,paypal,6,299.84,£1799.07,ok,pos
LEG-001405,2023-02-13,79401,customer79401@example.com,5094461501235066,DE,electronics,store,card,6,393.71,2362.27 GBP,unknown,batch_import
LEG-001406,2023-08-10,85299,customer85299@mail.net,4729903521960910,DE,sports,partner,card,8,133.47,1067.74 USD,pending,erp
LEG-001407,24/03/2023,92882,customer92882@legacy.local,4813309831452378,ES,fashion,mobile,wire,3,968.84,USD 2906.53,unknown,batch_import
LEG-001408,2022/02/04 23:00:00,82412,,5895381575015438,UK,sports,partner,card,9,,1966.47 USD,unknown,crm
LEG-001409,2022-12-22,78107,customer78107@mail.net,5199541710065626,IT,sports,store,paypal,2,2178.63,£4357.26,manual_review,batch_import
LEG-001410,2022/06/22 21:00:00,56162,customer56162@legacy.local,4622664849186146,IT,fashion,mobile,paypal,1,3093.33,USD 3093.33,ok,pos
LEG-001411,18-03-2023 03:00,98808,customer98808@example.com,,UK,fashion,mobile,wire,6,815.39,£4892.36,pending,crm
LEG-001412,2023-02-30,51168,customer51168@mail.net,4739729617565779,ES,books,mobile,paypal,11,316.60,3482.61 EUR,unknown,pos
LEG-001413,13-01-2023 04:00,96838,customer96838@legacy.local,5016170649144533,FR,electronics,web,paypal,2,317.29,USD 634.57,manual_review,pos
LEG-001414,2023-03-12,72132,customer72132@legacy.local,5810907195714514,ES,groceries,store,paypal,8,142.92,$1143.36,ok,batch_import
LEG-001415,2022-02-20,20208,customer20208@retail.org,5827230990704644,,electronics,partner,card,9,469.48,4225.29 EUR,ok,crm
LEG-001416,20/05/2023,37656,customer37656@legacy.local,5223736950432605,FR,sports,mobile,paypal,3,89.51,£268.53,pending,crm
LEG-001417,2023/04/25 06:00:00,55085,customer55085@example.com,5996426060098972,ES,electronics,store,wire,10,430.68,USD 4306.77,ok,erp
LEG-001418,16/12/2023,16472,,5289223843579938,FR,sports,store,wire,3,1622.48,$4867.44,unknown,erp
LEG-001419,2022/11/19 03:00:00,70086,customer70086@retail.org,4676657031012213,UK,fashion,store,wire,6,296.68,$1780.06,unknown,erp
LEG-001420,10/04/2023,98591,customer98591@retail.org,4825254309353521,DE,sports,partner,cash,6,,3878.68 USD,pending,pos
LEG-001421,2022-04-18,72367,customer72367@example.com,4221239551216983,PT,sports,web,paypal,7,556.96,3898.69 USD,pending,batch_import
LEG-001422,2022-13-27,24914,customer24914@mail.net,5787788011591326,PT,home,partner,wire,6,246.40,USD 1478.39,pending,erp
LEG-001423,05-02-2022 10:00,83745,customer83745@legacy.local,4545527876260235,ES,books,mobile,card,-1,1764.98,3529.97 GBP,ok,pos
LEG-001424,06/02/2023,67229,customer67229@example.com,,FR,sports,partner,wire,-1,247.97,EUR 2479.74,pending,batch_import
LEG-001425,2023/03/21 16:00:00,87743,customer87743@mail.net,4621065149473965,FR,electronics,web,paypal,7,432.09,,pending,crm
LEG-001426,2022/02/12 17:00:00,70417,customer70417@retail.org,4584342314945212,IT,fashion,mobile,card,7,236.58,1656.03 EUR,unknown,crm
LEG-001427,2022/05/08 09:00:00,91110,customer91110@example.com,4850134742963641,PT,sports,partner,wire,6,487.64,2925.82 EUR,pending,pos
LEG-001428,2022-13-10,62145,customer62145@retail.org,5253968527682091,IT,home,store,cash,-1,N/A,70.49 EUR,ok,batch_import
LEG-001429,2023/09/14 13:00:00,71347,customer71347@example.com,5911753317025337,ES,electronics,store,wire,1,2936.66,USD 2936.66,unknown,erp
LEG-001430,2022-08-24,14650,customer14650@legacy.local,4569647413311519,PT,books,store,wire,6,570.80,€3424.83,pending,crm
LEG-001431,2023-10-31,13847,,5536671364635145,IT,home,mobile,wire,11,453.10,$4984.06,pending,batch_import
LEG-001432,30/12/2022,43509,customer43509@legacy.local,4970640641231540,FR,books,mobile,card,7,426.07,,manual_review,erp
LEG-001433,2022-13-28,34847,customer34847@mail.net,5364272126454367,UK,fashion,partner,cash,10,N/A,GBP 3255.45,manual_review,batch_import
LEG-001434,14/08/2022,21664,customer21664@example.com,,UK,fashion,web,cash,-1,864.03,£3456.14,pending,batch_import
LEG-001435,15-04-2023 18:00,34107,customer34107@example.com,,IT,electronics,partner,card,9,467.13,4204.19 EUR,manual_review,crm
LEG-001436,2022/05/23 07:00:00,71440,customer71440@mail.net,4292072230335823,IT,sports,web,card,11,96.98,1066.80 GBP,manual_review,batch_import
LEG-001437,26-03-2023 17:00,96691,customer96691@retail.org,4360842296651444,DE,sports,mobile,card,3,763.79,EUR 2291.37,unknown,pos
LEG-001438,,26169,,4084339141981179,,sports,web,cash,12,245.01,,unknown,pos
LEG-001439,2022-06-20,67805,customer67805@legacy.local,5416169362408851,UK,home,mobile,wire,10,48.86,488.61 EUR,unknown,batch_import
LEG-001440,2022/06/12 05:00:00,14936,customer14936@mail.net,5258385163578116,FR,fashion,store,cash,7,174.04,GBP 1218.28,ok,crm
LEG-001441,2023-06-18,95050,customer95050@example.com,4101460235359682,ES,sports,web,card,6,84.92,USD 509.50,manual_review,batch_import
LEG-001442,2023/07/29 18:00:00,28724,customer28724@retail.org,5181938347705104,ES,books,web,wire,7,323.95,2267.68 EUR,ok,pos
LEG-001443,2022/11/05 23:00:00,92453,customer92453@mail.net,5894259634900197,UK,home,mobile,paypal,2,2215.18,EUR 4430.37,ok,erp
LEG-001444,2022-13-14,68103,customer68103@retail.org,5846482098728481,IT,fashion,mobile,wire,7,554.49,,unknown,batch_import
LEG-001445,26-03-2022 07:00,75334,customer75334@legacy.local,,DE,fashion,partner,cash,3,1260.47,€3781.40,pending,pos
LEG-001446,2023/05/08 01:00:00,95880,customer95880@retail.org,4656564165666715,ES,electronics,mobile,card,5,,GBP 259.75,unknown,erp
LEG-001447,2023/02/24 05:00:00,74295,customer74295@legacy.local,5150335984808618,UK,books,mobile,card,3,1052.53,3157.58 EUR,manual_review,pos
LEG-001448,08/03/2022,26236,customer26236@example.com,5003765849014056,ES,sports,partner,cash,1,3456.25,,unknown,crm
LEG-001449,2023-02-05,88887,customer88887@example.com,4864883626961636,UK,electronics,partner,cash,5,564.06,2820.32 GBP,unknown,erp
LEG-001450,2023-07-08,56860,customer56860@mail.net,4452770508755056,FR,books,web,cash,12,356.15,GBP 4273.77,ok,erp
LEG-001451,2022-03-05,85628,customer85628@mail.net,4134984382814046,DE,groceries,mobile,paypal,8,126.06,1008.50 EUR,pending,batch_import
LEG-001452,2022/09/05 09:00:00,75739,customer75739@mail.net,,DE,electronics,web,paypal,1,N/A,,unknown,crm
LEG-001453,23/11/2022,56018,,4280579550004441,DE,electronics,store,cash,3,674.27,USD 2022.82,ok,erp
LEG-001454,2022/08/06 18:00:00,84480,customer84480@legacy.local,4376072032489323,DE,fashion,partner,cash,9,99.83,898.47 USD,unknown,erp
LEG-001455,2023-03-05,48474,customer48474@retail.org,5465857856451924,IT,fashion,mobile,paypal,3,843.07,€2529.22,pending,pos
LEG-001456,not_available,72985,customer72985@retail.org,5476397103188727,IT,electronics,partner,cash,4,N/A,USD 2653.82,ok,pos
LEG-001457,2023-02-18,52520,customer52520@retail.org,5518651531214138,IT,fashion,web,cash,5,471.19,€2355.97,manual_review,batch_import
LEG-001458,25-12-2022 18:00,23432,,5522641246552957,PT,electronics,partner,wire,12,206.10,€2473.25,ok,crm
LEG-001459,2022-10-12,16578,customer16578@mail.net,5557734328239132,UK,books,mobile,cash,2,152.01,USD 304.02,unknown,crm
LEG-001460,31-07-2022 04:00,77626,customer77626@mail.net,5627137024469845,IT,books,web,cash,8,508.23,4065.86 GBP,pending,crm
LEG-001461,06-12-2022 16:00,65795,customer65795@legacy.local,5463128420927493,ES,electronics,web,wire,12,121.55,EUR 1458.62,pending,pos
LEG-001462,2022/04/21 22:00:00,46554,customer46554@legacy.local,,PT,fashion,store,wire,5,33.02,$165.08,manual_review,pos
LEG-001463,2022/05/24 06:00:00,18108,customer18108@mail.net,5730585821964599,PT,home,web,wire,4,N/A,€4086.12,pending,erp
LEG-001464,11-05-2022 10:00,81231,customer81231@retail.org,5792445475971131,UK,books,partner,wire,2,,$601.84,unknown,batch_import
LEG-001465,2022-10-21,46668,customer46668@example.com,4358587263275027,IT,sports,mobile,card,9,536.91,GBP 4832.17,ok,batch_import
LEG-001466,2022/02/12 12:00:00,93558,customer93558@example.com,4964335623950211,IT,groceries,web,card,8,192.66,EUR 1541.28,unknown,erp
LEG-001467,2023-01-03,81013,customer81013@example.com,5171014782475991,DE,electronics,partner,cash,10,293.43,2934.25 GBP,unknown,batch_import
LEG-001468,not_available,33961,customer33961@example.com,5506327052416945,FR,fashion,partner,cash,4,581.73,£2326.90,manual_review,crm
LEG-001469,2023-02-30,49978,customer49978@mail.net,5710738232258337,PT,home,mobile,wire,1,,$46.75,manual_review,batch_import
LEG-001470,2022-03-22,65252,,5911862479393348,ES,home,partner,cash,7,713.35,4993.46 EUR,unknown,pos
LEG-001471,2023-05-26,12472,customer12472@legacy.local,4823708444685013,ES,sports,store,card,6,419.89,£2519.36,unknown,pos
LEG-001472,2023-02-30,68824,customer68824@mail.net,4549712793108262,DE,fashion,web,cash,8,156.47,£1251.77,ok,pos
LEG-001473,24/07/2023,23150,customer23150@example.com,5586435830975336,FR,home,partner,card,12,35.77,429.29 GBP,manual_review,batch_import
LEG-001474,27/01/2023,96452,,4558300358087563,FR,groceries,web,paypal,10,137.79,GBP 1377.93,ok,erp
LEG-001475,03-06-2023 06:00,69344,customer69344@legacy.local,4816717711034020,DE,fashion,web,cash,8,N/A,4229.09 USD,ok,pos
LEG-001476,03/04/2022,18148,customer18148@example.com,4401139215819277,FR,groceries,partner,cash,1,146.21,146.21 EUR,unknown,batch_import
LEG-001477,13/07/2023,58929,customer58929@retail.org,5470914871929083,IT,groceries,partner,paypal,11,410.88,4519.67 GBP,manual_review,crm
